id,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HttpsInHostname,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,RightClickDisabled,PopUpWindow,IframeOrFrame,MissingTitle,ImagesOnlyInForm,CLASS_LABEL
4087,2,1,3,60,3,0,0,0,0,0,0,0,0,13,1,1,0,0,1,0,20,33,0,0,0,0,0.98,1,1,0,1,0,0,0,0,0,0,0
4088,5,2,3,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4089,3,1,2,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,8,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
4090,2,1,5,43,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,14,22,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0
4091,2,0,4,60,0,0,0,0,0,0,0,0,0,14,1,1,0,0,0,0,15,38,0,0,0,0,0.285714286,0,0,0,0,0,0,0,1,0,0,0
4092,1,0,4,72,7,0,0,0,0,0,0,0,0,7,1,1,0,0,1,0,16,49,0,0,0,0,0.135135135,0,1,0,0,0,0,0,0,0,0,0
4093,3,1,5,76,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,18,51,0,0,0,0,0.285714286,0,1,0,0,0,0,0,0,0,0,1
4094,1,0,2,63,2,0,0,0,0,0,1,0,0,6,1,0,0,0,1,0,13,19,23,0,1,0,0.133333333,0,1,1,0,0,0,0,1,0,0,0
4095,2,0,5,139,0,0,0,0,0,0,2,1,0,37,1,1,0,0,0,0,21,60,50,0,0,0,0.625,0,1,0,0,0,0,0,0,0,0,1
4096,3,1,3,80,3,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,22,51,0,0,0,0,0.890410959,0,1,0,0,0,0,0,1,0,0,0
4097,1,0,10,105,2,0,0,0,0,0,0,0,0,24,1,1,0,0,1,0,11,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4098,1,0,2,71,7,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,14,50,0,0,0,0,0.988235294,1,1,1,0,0,0,0,0,0,0,0
4099,2,1,5,75,4,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,24,44,0,0,0,0,0.325,0,1,0,1,0,0,0,0,0,0,0
4100,1,0,8,104,5,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,18,79,0,0,0,0,0.651162791,0,1,1,0,0,0,0,1,0,0,0
4101,1,0,5,75,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,13,55,0,0,0,0,0.984251969,1,1,1,0,0,0,1,1,0,0,0
4102,1,0,4,51,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,21,23,0,0,0,0,0.579545455,0,1,1,0,0,0,0,0,0,0,0
4103,2,1,3,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4104,3,1,3,144,0,0,0,0,2,0,2,1,0,41,1,0,0,0,0,0,17,16,103,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4105,2,1,2,58,0,0,0,0,0,0,0,0,0,23,1,1,0,0,0,0,17,34,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4106,2,1,3,51,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,15,0,0,1,0,0.555555556,1,1,1,0,0,0,0,0,0,0,1
4107,2,1,4,72,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,18,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4108,2,1,2,59,2,0,0,0,0,0,2,1,0,7,1,0,0,0,0,0,10,10,31,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0
4109,2,1,2,54,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,18,29,0,0,0,0,0.065789474,0,1,1,0,0,0,0,0,0,0,0
4110,3,1,2,103,9,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,23,73,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
4111,2,1,3,60,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4112,1,0,2,132,13,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,11,104,9,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
4113,1,0,2,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4114,2,1,3,42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4115,1,0,3,31,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,8,16,0,0,0,0,0.456521739,0,1,1,0,0,0,0,1,0,0,0
4116,3,1,3,80,5,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,25,48,0,0,0,0,0.965517241,0,0,0,0,0,0,0,1,0,0,0
4117,4,1,2,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,16,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4118,4,1,2,57,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,31,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1
4119,2,0,3,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4120,2,0,7,98,1,1,0,0,1,0,1,0,0,13,1,1,0,0,1,0,26,55,9,0,2,0,0.333333333,0,1,0,0,0,0,0,0,0,0,1
4121,7,6,2,79,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,67,5,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,1
4122,2,1,3,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,19,0,0,0,0,0.150684932,0,1,0,0,0,0,0,0,0,0,0
4123,3,0,2,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,16,0,0,0,0,0.083333333,0,1,0,0,0,0,0,0,0,0,1
4124,2,0,1,73,7,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,20,46,0,0,0,0,0.238938053,0,1,0,0,0,0,0,1,0,0,0
4125,3,1,2,62,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,20,24,10,0,0,0,0.784090909,1,1,0,0,0,0,0,1,0,0,0
4126,2,0,2,56,0,0,0,0,1,0,1,0,0,5,1,0,0,0,1,0,17,17,14,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0
4127,2,0,3,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,28,0,0,0,0,0.105263158,0,1,0,0,0,1,0,0,0,0,1
4128,2,0,0,27,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,1,0,0,0,0,0.481481482,0,0,0,0,0,0,0,0,0,0,0
4129,2,1,1,78,2,0,0,0,0,2,2,1,0,16,1,0,0,0,0,0,15,9,46,0,0,0,0.058823529,0,1,1,0,0,0,0,0,0,0,0
4130,3,1,3,80,0,0,0,0,2,0,1,0,0,3,1,1,0,0,1,0,23,43,6,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0
4131,2,0,4,76,0,0,0,0,1,0,1,0,0,14,1,1,0,0,0,0,14,41,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4132,3,1,2,87,0,0,0,0,5,0,4,3,0,5,1,0,0,0,1,0,15,28,36,0,0,1,0.142857143,0,1,0,0,0,0,0,0,0,0,0
4133,3,1,5,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,44,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4134,2,0,2,90,8,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,20,63,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0
4135,2,0,4,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4136,2,1,5,100,7,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,21,72,0,0,0,0,0.446808511,0,1,1,0,0,0,0,0,0,0,0
4137,4,1,3,51,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,28,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
4138,3,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,1,0
4139,2,0,5,59,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,18,34,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
4140,3,2,8,80,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,29,44,0,0,0,0,0.050847458,0,0,0,0,0,0,0,1,0,0,0
4141,3,1,1,64,0,0,0,0,0,0,1,0,0,7,1,1,0,0,0,0,25,15,16,0,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0
4142,1,0,5,76,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,52,0,0,0,0,0.045454546,0,1,0,0,0,0,0,0,0,0,0
4143,3,1,8,153,3,1,0,0,0,0,0,0,0,48,1,1,0,0,1,0,20,126,0,0,0,0,0.041666667,1,1,0,0,0,0,0,0,0,0,1
4144,3,1,1,55,0,0,0,0,1,0,1,0,0,3,1,1,0,0,1,0,26,15,6,0,0,0,0.029411765,0,0,0,0,0,0,0,0,0,0,0
4145,2,1,5,88,9,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,21,60,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
4146,2,0,2,97,7,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,18,72,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0,0,1,0
4147,3,1,2,67,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,22,38,0,0,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0
4148,2,0,7,129,2,0,0,0,3,0,2,1,0,1,1,0,0,0,1,0,22,51,48,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4149,2,1,7,146,0,0,0,0,10,0,1,0,0,11,1,1,0,0,1,0,18,107,13,0,0,0,0.298245614,0,1,1,0,1,0,0,1,0,0,0
4150,2,0,4,108,2,0,0,0,4,0,2,1,0,1,1,0,0,0,0,0,11,41,48,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4151,2,0,4,80,1,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,22,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4152,2,1,6,95,1,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,35,53,0,0,0,0,0.071428571,0,1,0,0,0,0,0,1,0,0,1
4153,2,0,6,67,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,15,45,0,0,0,0,0.076923077,0,1,1,0,0,0,0,0,0,0,1
4154,1,0,4,65,3,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,13,45,0,0,0,0,0.675675676,0,1,0,1,0,0,0,0,0,0,0
4155,1,0,4,70,2,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,19,44,0,0,0,0,0.216216216,0,1,0,0,0,0,0,0,0,0,0
4156,2,0,4,97,11,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,11,79,0,0,0,0,0.137931035,0,1,1,0,1,0,0,1,0,0,0
4157,2,0,5,69,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,37,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4158,1,0,4,73,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,52,0,0,0,0,0.875,0,1,0,0,0,0,0,1,0,0,0
4159,2,1,2,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,17,24,0,0,0,0,0.166666667,0,1,0,0,0,0,0,1,0,1,0
4160,3,0,2,121,0,0,0,0,0,0,0,0,0,79,1,1,0,0,0,0,14,100,0,0,0,0,0.071428571,0,1,0,0,0,0,0,0,0,0,1
4161,3,0,6,76,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,16,53,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4162,2,0,4,73,1,0,0,0,0,0,0,0,0,16,1,1,0,0,0,0,13,53,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
4163,4,0,3,69,0,0,0,0,4,0,3,3,0,9,1,0,1,0,0,0,12,22,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4164,2,1,2,84,8,0,0,0,0,0,0,0,0,11,1,1,0,0,1,0,29,48,0,0,0,0,0.375,0,0,0,0,0,0,0,1,0,0,0
4165,2,1,4,125,0,0,0,0,2,5,1,0,0,12,1,0,0,0,0,0,22,37,58,0,0,0,0.11627907,0,0,0,0,0,0,0,0,0,0,0
4166,1,0,6,105,11,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,7,91,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
4167,3,0,4,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,23,0,0,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,1
4168,2,1,3,72,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,15,50,0,0,0,0,0.125,0,1,0,0,0,0,0,1,0,0,0
4169,3,1,2,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,28,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1
4170,2,1,6,64,0,0,0,0,0,0,0,0,0,10,1,1,0,0,1,0,12,45,0,0,0,0,0.651162791,1,1,0,0,0,0,0,0,0,0,0
4171,2,1,3,45,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,20,18,0,0,0,0,0.225806452,0,1,0,1,0,0,0,0,0,0,0
4172,1,0,3,75,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,20,24,23,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,0
4173,2,1,3,60,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,15,38,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
4174,2,1,6,64,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,40,0,0,0,0,0.1,0,1,0,0,0,0,0,0,0,0,1
4175,3,1,1,199,0,0,0,0,0,0,23,22,0,11,1,0,0,0,0,0,18,8,165,0,0,0,0.043269231,0,1,1,0,0,0,0,1,0,0,0
4176,2,0,3,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,23,0,0,0,0,0.333333333,1,0,0,0,0,0,0,0,0,0,1
4177,2,1,7,98,4,0,0,0,1,0,0,0,0,12,1,1,0,0,1,0,15,76,0,0,0,0,0.823529412,0,0,0,0,0,0,0,0,0,0,0
4178,2,1,3,118,0,0,0,0,0,0,0,0,0,21,1,1,0,0,0,0,22,89,0,0,0,0, ,0,1,0,0,0,0,0,0,0,0,1
4179,3,1,4,53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,34,0,0,0,0, ,0,1,1,0,0,0,0,0,1,0,1
4180,3,1,3,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,28,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
4181,2,1,2,59,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4182,2,0,3,172,1,0,0,0,7,0,2,2,0,25,1,1,0,0,0,0,17,52,95,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,1
4183,2,0,3,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,23,20,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
4184,1,0,4,32,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,12,13,0,0,0,0,0.147058824,0,1,0,0,0,0,0,0,0,0,0
4185,3,1,6,58,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4186,3,1,0,24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,1,0
4187,1,0,9,60,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,17,36,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4188,2,1,2,63,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,17,5,33,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4189,2,1,7,176,0,0,0,0,12,0,3,0,0,11,1,1,0,0,1,0,18,107,43,0,0,0,0.298245614,0,1,1,0,1,0,0,1,0,0,0
4190,2,1,5,60,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15,38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4191,3,0,3,40,0,0,0,1,0,0,0,0,0,13,1,1,1,0,0,0,13,20,0,0,0,0,0.142857143,0,1,0,0,0,0,0,1,0,0,1
4192,2,1,3,68,1,1,0,0,0,0,0,0,0,20,1,1,0,0,1,0,21,40,0,0,0,0,0.090909091,0,1,1,0,0,1,0,1,0,0,1
4193,3,1,3,70,0,0,0,0,2,0,0,0,0,7,1,1,0,0,0,0,27,36,0,0,0,0,0.944444444,1,0,0,0,0,0,0,1,0,0,0
4194,5,1,4,77,1,1,0,0,2,0,0,0,0,4,1,1,0,1,1,0,17,53,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
4195,2,0,2,83,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,15,61,0,0,0,0,0.253731343,0,0,0,0,0,0,0,1,0,0,0
4196,3,1,2,71,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,0,30,34,0,0,0,0,0.583333333,0,1,0,1,0,0,0,0,0,0,0
4197,3,0,2,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,14,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
4198,2,0,6,70,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19,44,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4199,3,1,2,55,1,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,17,19,11,0,0,0,0.357142857,0,1,1,0,1,0,0,1,0,0,0
4200,2,1,2,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,5,0,0,0,0,0.785714286,0,1,0,0,0,0,0,1,0,0,1
4201,2,0,3,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4202,1,0,4,79,1,0,0,0,0,0,0,0,0,22,1,1,0,0,0,0,13,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4203,1,0,3,47,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,13,0,0,0,0,0.365853659,0,1,1,0,0,0,0,1,0,0,0
4204,3,0,3,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,26,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
4205,2,1,6,87,1,0,0,0,0,0,0,0,0,18,1,1,0,0,0,0,21,59,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4206,1,0,4,36,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,13,16,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0
4207,3,1,7,93,1,0,0,0,0,0,0,0,0,25,1,1,0,0,1,0,22,64,0,0,0,0,0.125,0,1,1,0,0,0,0,0,0,0,1
4208,2,0,2,91,2,0,0,0,2,0,3,2,0,9,1,0,0,0,1,0,13,31,39,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
4209,2,1,5,53,2,0,0,0,0,0,0,0,0,8,1,1,0,0,1,0,16,30,0,0,0,0,0.723076923,0,1,1,0,0,0,0,1,0,0,0
4210,1,0,4,50,3,0,0,0,0,0,0,0,0,4,1,1,0,0,1,0,16,27,0,0,0,0,0.384615385,0,1,1,0,0,0,0,1,0,0,0
4211,1,0,2,47,0,0,0,0,0,0,2,1,0,2,1,0,0,0,1,0,10,6,23,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4212,3,1,1,53,2,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,11,11,23,0,0,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0
4213,15,1,4,249,0,0,0,0,0,0,6,12,1,74,1,1,0,0,1,0,14,28,174,0,0,0,0.666666667,1,1,0,0,0,0,0,0,0,0,1
4214,3,1,3,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,22,0,0,0,0,0.153846154,0,1,0,0,0,0,0,0,0,0,1
4215,2,0,7,91,1,1,0,0,0,0,0,0,0,13,1,1,0,0,1,0,26,58,0,0,2,0,0.333333333,0,1,0,0,0,0,0,0,0,0,1
4216,2,0,2,87,0,0,0,0,4,0,3,2,0,7,1,0,0,0,1,0,14,15,50,0,0,0,0.134328358,0,0,0,0,0,0,0,0,0,0,0
4217,2,1,6,95,1,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,35,53,0,0,0,0,0.071428571,0,1,0,0,0,0,0,1,0,0,1
4218,1,0,2,114,11,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18,89,0,0,0,0,0.054054054,0,1,0,0,0,0,0,1,0,0,0
4219,5,2,6,87,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,54,0,0,0,0,0.008333333,1,1,0,0,0,0,0,0,0,1,1
4220,3,0,5,95,1,0,0,0,0,0,1,0,0,14,1,0,0,0,0,0,13,41,33,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
4221,2,1,3,58,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,16,28,6,0,0,0,0.144329897,0,0,0,0,0,0,0,0,0,0,0
4222,3,0,5,90,1,0,0,0,1,0,0,0,0,22,1,1,0,0,1,0,14,69,0,0,0,0,0.2,0,1,1,0,0,0,0,0,0,0,1
4223,4,0,3,119,0,0,0,0,1,0,9,8,0,9,1,0,1,0,0,0,12,22,77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4224,1,0,6,74,0,0,0,0,3,0,1,0,0,2,1,1,0,0,1,0,13,44,9,0,0,0,0.296296296,0,1,1,0,1,0,0,0,0,0,0
4225,2,0,5,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4226,3,1,5,60,0,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,11,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,2,1,2,80,10,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,24,49,0,0,0,0,0.307692308,0,1,0,0,0,0,0,1,0,0,0
4228,4,1,2,104,0,0,0,0,0,7,1,0,0,7,1,1,0,0,0,0,11,18,67,0,0,0,0.944444444,0,1,0,0,0,0,0,0,0,0,0
4229,3,0,3,57,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,12,18,19,0,0,0,0.642857143,1,1,0,0,0,0,0,0,0,0,1
4230,3,1,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4231,3,1,1,42,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,12,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
4232,2,0,6,162,16,0,0,0,0,0,1,0,0,17,1,1,0,0,1,0,11,127,16,0,0,0,0.5,0,0,0,0,0,0,0,1,1,0,0
4233,1,0,2,52,3,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,15,30,0,0,0,0,0.988764045,1,1,1,0,0,0,0,0,0,0,0
4234,2,1,0,53,1,1,0,0,0,0,2,1,0,2,1,0,0,0,0,0,25,1,19,0,0,0,0.333333333,0,1,0,0,0,0,0,0,0,0,0
4235,2,1,4,146,13,0,0,0,3,0,0,0,0,7,1,1,0,0,1,0,20,119,0,0,0,0,0.625,0,1,1,0,0,0,0,1,0,0,0
4236,2,1,3,43,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,21,15,0,0,0,0,0.980392157,1,1,0,1,0,0,0,1,0,0,0
4237,2,0,2,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,16,0,0,0,0,0.6,0,1,0,0,0,0,0,0,0,0,1
4238,1,0,6,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,30,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4239,6,0,2,74,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,18,49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
4240,1,0,2,73,4,2,0,0,0,0,0,0,0,7,1,1,0,0,0,0,29,37,0,0,0,0,0.153846154,0,1,1,0,1,0,0,1,0,0,0
4241,4,2,4,63,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,26,30,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
4242,3,1,4,71,0,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,29,22,12,0,0,0,0.375,0,1,0,0,0,0,0,1,0,0,0
4243,2,0,4,60,3,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,15,38,0,0,0,0,0.428571429,0,0,0,0,0,0,0,0,0,0,0
4244,1,0,5,118,12,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,17,94,0,0,0,0,0.540983607,1,1,0,0,0,0,0,1,0,0,0
4245,2,1,2,34,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,13,14,0,0,0,0,0.264705882,0,1,0,0,0,0,0,1,0,1,0
4246,2,1,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4247,1,0,4,79,1,0,0,0,0,0,0,0,0,29,1,1,0,0,0,0,13,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4248,3,1,1,38,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,23,8,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1
4249,3,1,8,54,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,16,31,0,0,0,0,0.142857143,1,1,0,0,0,0,0,1,0,0,1
4250,2,0,2,68,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15,46,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0
4251,2,0,2,62,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,42,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
4252,2,0,3,45,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,11,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4253,1,0,3,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,12,0,0,0,0,0.368421053,0,0,0,0,0,0,0,1,0,0,0
4254,2,0,3,92,5,0,0,0,1,0,0,0,0,7,1,1,0,0,1,0,21,64,0,0,0,0,0.02631579,0,0,0,0,0,0,0,1,0,0,0
